Cód.Item;Descrição;Novo Código de fábrica;Novo Marca;Desc. Marca;Novo Fornecedor;Desc. Fornecedor;Novo Linha/Grupo;Desc. Linha/Grupo
86010;CR CORALAR ESMALTE BRILHO AZUL MAR 900ML;5202818;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
85997;CR CORALAR ESMALTE BRILHO BRANCO 3,6L;5202803;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
85998;CR CORALAR ESMALTE BRILHO BRANCO 900ML;5202804;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
85999;CR CORALAR ESMALTE BRILHO BRANCO GELO 3,6L;5202805;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86000;CR CORALAR ESMALTE BRILHO BRANCO GELO 900ML;5202806;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86007;CR CORALAR ESMALTE BRILHO CINZA ESCURO 3,6L;5202815;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86008;CR CORALAR ESMALTE BRILHO CINZA ESCURO 900ML;5202816;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86003;CR CORALAR ESMALTE BRILHO CINZA MEDIO 3,6L;5202809;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86004;CR CORALAR ESMALTE BRILHO CINZA MEDIO 900ML;5202810;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86028;CR CORALAR ESMALTE BRILHO COLORADO 3,6L;5202845;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86029;CR CORALAR ESMALTE BRILHO COLORADO 900ML;5202846;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86017;CR CORALAR ESMALTE BRILHO LARANJA 3,6L;5202827;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86026;CR CORALAR ESMALTE BRILHO MARFIM 3,6L;5202841;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86027;CR CORALAR ESMALTE BRILHO MARFIM 900ML;5202842;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
86024;CR CORALAR ESMALTE BRILHO MARROM 3,6L;5202837;800073;CORAL;34;AKZO NOBEL LTDA;40001;ESMALTES
